FL,Hospitals,"3,938","14,039,800",48,"107,561","3,962","3,986","14,147,361"
FL,Social Insurance Administration,"2,301","8,284,593",68,"93,971","2,336","2,369","8,378,564"
FL,Solid Waste Management,0,0,0,0,0,0,0
FL,Sewerage,0,0,0,0,0,0,0
FL,Parks and Recreation,"1,216","3,320,935",352,"341,691","1,364","1,568","3,662,626"
FL,Housing and Community Development,0,0,0,0,0,0,0
FL,Natural Resources,"7,724","28,728,363",782,"912,836","8,085","8,506","29,641,199"
FL,Water Supply,0,0,0,0,0,0,0
FL,Electric Power,0,0,0,0,0,0,0
FL,Gas Supply,0,0,0,0,0,0,0
FL,Transit,727,"3,979,988",37,"64,603",753,764,"4,044,591"
FL,Education Total,"55,576","377,342,046","45,788","63,107,713","72,642","101,364","440,449,759"
FL,Education - Elementary and Secondary Total,0,0,0,0,0,0,0
FL,Education - Elementary and Secondary Instructional,0,0,0,0,0,0,0
FL,Education - Elementary and Secondary Other,0,0,0,0,0,0,0
FL,Education - Higher Education Total,"52,908","367,474,012","45,484","62,868,493","69,897","98,392","430,342,505"
FL,Education - Higher Education Instructional,"15,457","182,788,664","16,167","36,527,938","22,614","31,624","219,316,602"
FL,Education - Higher Education Other,"37,451","184,685,348","29,317","26,340,555","47,283","66,768","211,025,903"
FL,Education - Other,"2,668","9,868,034",304,"239,220","2,745","2,972","10,107,254"
FL,Libraries,0,0,0,0,0,0,0
FL,State liquor stores,0,0,0,0,0,0,0
FL,All other and unallocable,"5,729","21,552,788",366,"431,122","5,882","6,095","21,983,910"
GA,Total - All Government Employment Functions,"111,280","548,432,548","51,843","55,528,488","126,787","163,123","603,961,036"
GA,Financial Administration,"2,791","14,650,363",192,"224,069","2,902","2,983","14,874,432"
GA,Other Government Administration,"1,347","5,655,760",29,"83,918","1,361","1,376","5,739,678"
GA,Judicial and Legal,"3,584","18,620,331",50,"119,118","3,604","3,634","18,739,449"
GA,Police Protection Total,"2,734","13,044,837",50,"109,185","2,761","2,784","13,154,022"
GA,Police Protection - Persons with Power of Arrest,"1,535","8,319,256",0,0,"1,535","1,535","8,319,256"
GA,Police Protection - Other,"1,199","4,725,581",50,"109,185","1,226","1,249","4,834,766"
GA,Fire Protection Total,0,0,0,0,0,0,0
GA,Fire Protection - Firefighters,0,0,0,0,0,0,0
GA,Fire Protection - Other,0,0,0,0,0,0,0
GA,Corrections,"13,677","44,333,076",681,"1,302,412","13,939","14,358","45,635,488"
GA,Highways,"3,980","15,956,468",87,"130,884","4,014","4,067","16,087,352"
GA,Air Transportation,2,"10,841",0,0,2,2,"10,841"
GA,Sea and Inland Port Facilities,"1,374","9,669,674",0,0,"1,374","1,374","9,669,674"
GA,Public Welfare,"6,686","21,679,965",8,"17,900","6,688","6,694","21,697,865"
GA,Health,"3,538","16,666,194",59,"169,065","3,563","3,597","16,835,259"
GA,Hospitals,"7,691","34,195,007",268,"803,661","7,798","7,959","34,998,668"
GA,Social Insurance Administration,"1,042","3,505,471",68,"181,881","1,080","1,110","3,687,352"
GA,Solid Waste Management,0,0,0,0,0,0,0
GA,Sewerage,0,0,0,0,0,0,0
GA,Parks and Recreation,"2,752","8,022,762",878,"1,306,723","3,353","3,630","9,329,485"
GA,Housing and Community Development,0,0,0,0,0,0,0
GA,Natural Resources,"4,211","17,605,064","1,208","1,355,215","4,714","5,419","18,960,279"
GA,Water Supply,0,0,0,0,0,0,0
GA,Electric Power,0,0,0,0,0,0,0
GA,Gas Supply,0,0,0,0,0,0,0
GA,Transit,0,0,0,0,0,0,0
GA,Education Total,"53,967","316,168,094","48,156","49,534,967","67,676","102,123","365,703,061"
GA,Education - Elementary and Secondary Total,0,0,0,0,0,0,0
GA,Education - Elementary and Secondary Instructional,0,0,0,0,0,0,0
GA,Education - Elementary and Secondary Other,0,0,0,0,0,0,0
GA,Education - Higher Education Total,"50,846","300,847,754","47,850","48,172,522","64,427","98,696","349,020,276"
GA,Education - Higher Education Instructional,"15,591","119,479,078","18,842","30,754,955","21,568","34,433","150,234,033"
GA,Education - Higher Education Other,"35,255","181,368,676","29,008","17,417,567","42,859","64,263","198,786,243"
GA,Education - Other,"3,121","15,320,340",306,"1,362,445","3,249","3,427","16,682,785"
GA,Libraries,0,0,0,0,0,0,0
GA,State liquor stores,0,0,0,0,0,0,0
GA,All other and unallocable,"1,904","8,648,641",109,"189,490","1,958","2,013","8,838,131"
HI,Total - All Government Employment Functions,"51,217","278,000,077","18,015","24,141,100","56,746","69,232","302,141,177"
HI,Financial Administration,710,"3,437,132",0,0,710,710,"3,437,132"
HI,Other Government Administration,921,"4,767,576",280,"634,708","1,077","1,201","5,402,284"
HI,Judicial and Legal,"2,641","15,430,939",69,"551,552","2,663","2,710","15,982,491"
HI,Police Protection Total,0,0,0,0,0,0,0
HI,Police Protection - Persons with Power of Arrest,0,0,0,0,0,0,0
HI,Police Protection - Other,0,0,0,0,0,0,0
HI,Fire Protection Total,0,0,0,0,0,0,0
HI,Fire Protection - Firefighters,0,0,0,0,0,0,0
HI,Fire Protection - Other,0,0,0,0,0,0,0
HI,Corrections,"2,306","13,704,698",10,"49,616","2,310","2,316","13,754,314"
HI,Highways,778,"4,489,486",2,"2,684",779,780,"4,492,170"
HI,Air Transportation,"1,089","5,746,528",10,"13,576","1,094","1,099","5,760,104"
HI,Sea and Inland Port Facilities,228,"1,163,760",0,0,228,228,"1,163,760"
HI,Public Welfare,410,"1,958,510",17,"14,034",417,427,"1,972,544"
HI,Health,"2,032","11,347,036",34,"118,602","2,049","2,066","11,465,638"
HI,Hospitals,"2,704","17,435,443",665,"3,173,545","3,028","3,369","20,608,988"
HI,Social Insurance Administration,165,"835,486",5,"14,002",167,170,"849,488"
HI,Solid Waste Management,0,0,0,0,0,0,0
HI,Sewerage,0,0,0,0,0,0,0
HI,Parks and Recreation,148,"657,158",487,"104,406",184,635,"761,564"
HI,Housing and Community Development,0,0,0,0,0,0,0
HI,Natural Resources,947,"4,775,380",4,"7,062",949,951,"4,782,442"
HI,Water Supply,0,0,0,0,0,0,0
HI,Electric Power,0,0,0,0,0,0,0
HI,Gas Supply,0,0,0,0,0,0,0
HI,Transit,0,0,0,0,0,0,0
HI,Education Total,"31,754","170,848,202","16,143","19,148,978","36,587","47,897","189,997,180"
HI,Education - Elementary and Secondary Total,"23,047","116,436,810","11,775","12,491,624","26,824","34,822","128,928,434"
HI,Education - Elementary and Secondary Instructional,"17,536","95,653,844","10,587","11,922,936","20,986","28,123","107,576,780"
HI,Education - Elementary and Secondary Other,"5,511","20,782,966","1,188","568,688","5,838","6,699","21,351,654"
HI,Education - Higher Education Total,"8,589","53,862,264","4,368","6,657,354","9,645","12,957","60,519,618"
HI,Education - Higher Education Instructional,"3,647","27,033,338","1,157","3,029,260","3,931","4,804","30,062,598"
HI,Education - Higher Education Other,"4,942","26,828,926","3,211","3,628,094","5,714","8,153","30,457,020"
HI,Education - Other,118,"549,128",0,0,118,118,"549,128"
HI,Libraries,468,"1,871,472",231,"223,210",563,699,"2,094,682"
HI,State liquor stores,0,0,0,0,0,0,0
HI,All other and unallocable,"3,916","19,531,271",58,"85,125","3,941","3,974","19,616,396"
ID,Total - All Government Employment Functions,"21,643","127,029,435","9,730","11,332,140","24,842","31,373","138,361,575"
ID,Financial Administration,"1,333","7,769,388",98,"189,463","1,404","1,431","7,958,851"
ID,Other Government Administration,242,"1,514,363",88,"241,540",326,330,"1,755,903"
ID,Judicial and Legal,582,"6,077,942",57,"152,847",602,639,"6,230,789"
ID,Police Protection Total,528,"3,084,393",21,"41,535",536,549,"3,125,928"
ID,Police Protection - Persons with Power of Arrest,285,"1,960,825",2,"13,467",285,287,"1,974,292"
ID,Police Protection - Other,243,"1,123,568",19,"28,068",251,262,"1,151,636"
ID,Fire Protection Total,0,0,0,0,0,0,0
ID,Fire Protection - Firefighters,0,0,0,0,0,0,0
ID,Fire Protection - Other,0,0,0,0,0,0,0
ID,Corrections,"2,417","15,118,578",28,"72,478","2,434","2,445","15,191,056"
ID,Highways,"1,337","6,370,363",37,"91,020","1,374","1,374","6,461,383"
ID,Air Transportation,0,0,0,0,0,0,0
ID,Sea and Inland Port Facilities,0,0,0,0,0,0,0
ID,Public Welfare,"1,770","8,154,485",93,"247,590","1,833","1,863","8,402,075"
ID,Health,"1,696","9,963,811",262,"781,129","1,833","1,958","10,744,940"
ID,Hospitals,535,"2,251,678",103,"187,760",601,638,"2,439,438"
ID,Social Insurance Administration,491,"3,173,364",7,"27,964",496,498,"3,201,328"
ID,Solid Waste Management,0,0,0,0,0,0,0
ID,Sewerage,0,0,0,0,0,0,0
ID,Parks and Recreation,161,"934,610",96,"122,109",207,257,"1,056,719"
ID,Housing and Community Development,0,0,0,0,0,0,0
ID,Natural Resources,"1,676","10,381,659",693,"1,114,732","2,030","2,369","11,496,391"
ID,Water Supply,0,0,0,0,0,0,0
ID,Electric Power,0,0,0,0,0,0,0
ID,Gas Supply,0,0,0,0,0,0,0
ID,Transit,0,0,0,0,0,0,0
ID,Education Total,"7,460","42,744,443","7,834","7,420,811","9,598","15,294","50,165,254"
ID,Education - Elementary and Secondary Total,0,0,0,0,0,0,0
ID,Education - Elementary and Secondary Instructional,0,0,0,0,0,0,0
ID,Education - Elementary and Secondary Other,0,0,0,0,0,0,0
ID,Education - Higher Education Total,"7,071","39,836,636","7,822","7,372,958","9,202","14,893","47,209,594"
ID,Education - Higher Education Instructional,"2,437","17,723,863","2,023","3,527,942","2,932","4,460","21,251,805"
ID,Education - Higher Education Other,"4,634","22,112,773","5,799","3,845,016","6,270","10,433","25,957,789"
ID,Education - Other,389,"2,907,807",12,"47,853",396,401,"2,955,660"
ID,Libraries,0,0,0,0,0,0,0
ID,State liquor stores,173,"869,194",198,"288,567",270,371,"1,157,761"
ID,All other and unallocable,"1,242","8,621,164",115,"352,595","1,298","1,357","8,973,759"
IL,Total - All Government Employment Functions,"105,619","695,798,957","48,416","96,356,913","125,234","154,035","792,155,870"
IL,Financial Administration,"4,691","26,081,781",681,"1,268,595","5,097","5,372","27,350,376"
IL,Other Government Administration,"1,864","12,329,914",42,"69,965","1,880","1,906","12,399,879"
IL,Judicial and Legal,"3,174","30,803,663",21,"24,402","3,187","3,195","30,828,065"
IL,Police Protection Total,"2,915","25,190,798",19,"20,449","2,917","2,934","25,211,247"
IL,Police Protection - Persons with Power of Arrest,"1,716","16,040,614",14,"13,819","1,716","1,730","16,054,433"
IL,Police Protection - Other,"1,199","9,150,184",5,"6,630","1,201","1,204","9,156,814"
IL,Fire Protection Total,0,0,0,0,0,0,0
IL,Fire Protection - Firefighters,0,0,0,0,0,0,0
IL,Fire Protection - Other,0,0,0,0,0,0,0
IL,Corrections,"13,442","91,193,309",198,"361,478","13,478","13,640","91,554,787"
IL,Highways,"5,783","35,782,677","1,269","5,180,956","6,642","7,052","40,963,633"
IL,Air Transportation,29,"199,746",1,"3,370",29,30,"203,116"
IL,Sea and Inland Port Facilities,52,"381,476",3,"20,592",54,55,"402,068"
IL,Public Welfare,"9,684","67,376,471",52,"78,401","9,711","9,736","67,454,872"
IL,Health,"2,114","15,288,003",13,"39,935","2,120","2,127","15,327,938"
IL,Hospitals,"10,826","66,491,201",888,"2,307,238","11,168","11,714","68,798,439"
IL,Social Insurance Administration,"1,436","8,367,853",9,"13,883","1,436","1,445","8,381,736"
IL,Solid Waste Management,0,0,0,0,0,0,0
IL,Sewerage,0,0,0,0,0,0,0
IL,Parks and Recreation,657,"3,654,182",34,"82,623",680,691,"3,736,805"
IL,Housing and Community Development,335,"2,341,861",1,"5,774",335,336,"2,347,635"
IL,Natural Resources,"1,931","10,867,040","1,404","3,996,882","2,789","3,335","14,863,922"
IL,Water Supply,0,0,0,0,0,0,0
IL,Electric Power,8,"67,265",0,0,8,8,"67,265"
IL,Gas Supply,0,0,0,0,0,0,0
IL,Transit,0,0,0,0,0,0,0
IL,Education Total,"40,021","253,985,875","43,654","82,678,976","56,980","83,675","336,664,851"
IL,Education - Elementary and Secondary Total,0,0,0,0,0,0,0
IL,Education - Elementary and Secondary Instructional,0,0,0,0,0,0,0
IL,Education - Elementary and Secondary Other,0,0,0,0,0,0,0
IL,Education - Higher Education Total,"37,739","238,757,666","43,588","82,610,017","54,660","81,327","321,367,683"
IL,Education - Higher Education Instructional,"12,942","102,494,187","16,840","36,949,338","18,251","29,782","139,443,525"
IL,Education - Higher Education Other,"24,797","136,263,479","26,748","45,660,679","36,409","51,545","181,924,158"
IL,Education - Other,"2,282","15,228,209",66,"68,959","2,320","2,348","15,297,168"
IL,Libraries,0,0,0,0,0,0,0
IL,State liquor stores,45,"282,956",0,0,45,45,"282,956"
IL,All other and unallocable,"6,612","45,112,886",127,"203,394","6,678","6,739","45,316,280"
IN,Total - All Government Employment Functions,"76,390","395,170,680","44,915","41,629,532","91,009","121,305","436,800,212"
IN,Financial Administration,"3,261","14,078,585",155,"236,841","3,332","3,416","14,315,426"
IN,Other Government Administration,673,"3,598,529",206,"642,305",828,879,"4,240,834"
IN,Judicial and Legal,"1,448","12,591,553",45,"67,483","1,465","1,493","12,659,036"
IN,Police Protection Total,"1,820","10,162,909",1,709,"1,820","1,821","10,163,618"
IN,Police Protection - Persons with Power of Arrest,"1,351","8,227,537",0,0,"1,351","1,351","8,227,537"
IN,Police Protection - Other,469,"1,935,372",1,709,469,470,"1,936,081"
IN,Fire Protection Total,0,0,0,0,0,0,0
IN,Fire Protection - Firefighters,0,0,0,0,0,0,0
IN,Fire Protection - Other,0,0,0,0,0,0,0
IN,Corrections,"5,740","21,179,931",244,"326,204","5,922","5,984","21,506,135"
IN,Highways,"3,544","14,965,835",59,"143,081","3,581","3,603","15,108,916"
IN,Air Transportation,0,0,0,0,0,0,0
IN,Sea and Inland Port Facilities,30,"182,072",0,0,30,30,"182,072"
IN,Public Welfare,"6,802","27,590,302",11,"14,322","6,807","6,813","27,604,624"
IN,Health,"1,671","7,969,245",84,"26,868","1,687","1,755","7,996,113"
IN,Hospitals,"1,543","6,076,264",6,"9,085","1,546","1,549","6,085,349"
IN,Social Insurance Administration,"1,065","4,134,961",32,"43,475","1,082","1,097","4,178,436"
IN,Solid Waste Management,0,0,0,0,0,0,0
IN,Sewerage,0,0,0,0,0,0,0
IN,Parks and Recreation,104,"477,712",56,"63,565",131,160,"541,277"
IN,Housing and Community Development,0,0,0,0,0,0,0
IN,Natural Resources,"1,678","7,334,156",474,"465,456","1,888","2,152","7,799,612"
IN,Water Supply,0,0,0,0,0,0,0
IN,Electric Power,0,0,0,0,0,0,0
IN,Gas Supply,0,0,0,0,0,0,0
IN,Transit,0,0,0,0,0,0,0
IN,Education Total,"44,799","254,042,649","43,388","39,416,442","58,642","88,187","293,459,091"
IN,Education - Elementary and Secondary Total,0,0,0,0,0,0,0
IN,Education - Elementary and Secondary Instructional,0,0,0,0,0,0,0
IN,Education - Elementary and Secondary Other,0,0,0,0,0,0,0
IN,Education - Higher Education Total,"43,865","249,890,032","43,279","39,314,317","57,679","87,144","289,204,349"
IN,Education - Higher Education Instructional,"17,123","125,691,246","12,570","22,944,603","22,723","29,693","148,635,849"
IN,Education - Higher Education Other,"26,742","124,198,786","30,709","16,369,714","34,956","57,451","140,568,500"
IN,Education - Other,934,"4,152,617",109,"102,125",963,"1,043","4,254,742"
IN,Libraries,0,0,0,0,0,0,0
IN,State liquor stores,0,0,0,0,0,0,0
IN,All other and unallocable,"2,212","10,785,977",154,"173,696","2,248","2,366","10,959,673"
IA,Total - All Government Employment Functions,"41,363","292,763,478","29,330","25,376,959","51,322","70,693","318,140,437"
IA,Financial Administration,"1,135","6,779,587",70,"168,451","1,180","1,205","6,948,038"
IA,Other Government Administration,412,"2,268,858",195,"362,557",565,607,"2,631,415"
IA,Judicial and Legal,"2,141","13,074,511",72,"239,397","2,189","2,213","13,313,908"
IA,Police Protection Total,879,"6,261,082",9,"12,630",881,888,"6,273,712"
IA,Police Protection - Persons with Power of Arrest,564,"4,536,904",6,"4,156",565,570,"4,541,060"
IA,Police Protection - Other,315,"1,724,178",3,"8,474",316,318,"1,732,652"
IA,Fire Protection Total,0,0,0,0,0,0,0
IA,Fire Protection - Firefighters,0,0,0,0,0,0,0
IA,Fire Protection - Other,0,0,0,0,0,0,0
IA,Corrections,"2,633","14,338,182",136,"468,100","2,723","2,769","14,806,282"
IA,Highways,"2,120","12,002,337",133,"90,185","2,157","2,253","12,092,522"
IA,Air Transportation,0,0,0,0,0,0,0
IA,Sea and Inland Port Facilities,0,0,0,0,0,0,0
IA,Public Welfare,"2,341","12,649,195",57,"162,872","2,377","2,398","12,812,067"
IA,Health,415,"3,077,458",61,"155,591",441,476,"3,233,049"
IA,Hospitals,"7,941","53,094,796","5,299","3,172,357","9,172","13,240","56,267,153"
IA,Social Insurance Administration,548,"2,811,583",1,"6,241",549,549,"2,817,824"
IA,Solid Waste Management,0,0,0,0,0,0,0
IA,Sewerage,0,0,0,0,0,0,0
IA,Parks and Recreation,105,"703,768",26,"20,427",126,131,"724,195"
IA,Housing and Community Development,80,"582,468",1,"1,840",81,81,"584,308"
IA,Natural Resources,"1,391","8,704,401",497,"390,918","1,627","1,888","9,095,319"
IA,Water Supply,0,0,0,0,0,0,0
IA,Electric Power,0,0,0,0,0,0,0
IA,Gas Supply,0,0,0,0,0,0,0
IA,Transit,0,0,0,0,0,0,0
IA,Education Total,"17,067","143,706,567","22,457","19,499,635","24,898","39,524","163,206,202"
IA,Education - Elementary and Secondary Total,0,0,0,0,0,0,0
IA,Education - Elementary and Secondary Instructional,0,0,0,0,0,0,0
IA,Education - Elementary and Secondary Other,0,0,0,0,0,0,0
IA,Education - Higher Education Total,"16,104","137,935,580","22,355","19,116,521","23,884","38,459","157,052,101"
IA,Education - Higher Education Instructional,"3,492","40,333,843","4,716","9,995,760","5,232","8,208","50,329,603"
IA,Education - Higher Education Other,"12,612","97,601,737","17,639","9,120,761","18,652","30,251","106,722,498"
IA,Education - Other,963,"5,770,987",102,"383,114","1,014","1,065","6,154,101"
IA,Libraries,0,0,0,0,0,0,0
IA,State liquor stores,0,0,0,0,0,0,0
IA,All other and unallocable,"2,155","12,708,685",316,"625,758","2,356","2,471","13,334,443"
KS,Total - All Government Employment Functions,"49,870","257,258,612","19,001","23,310,735","55,966","68,871","280,569,347"
KS,Financial Administration,"1,761","8,347,828",68,"98,789","1,787","1,829","8,446,617"
KS,Other Government Administration,438,"1,764,129",179,"515,975",546,617,"2,280,104"
KS,Judicial and Legal,"2,089","10,110,119",84,"141,371","2,123","2,173","10,251,490"
KS,Police Protection Total,"1,098","5,607,023",63,"99,141","1,130","1,161","5,706,164"
KS,Police Protection - Persons with Power of Arrest,747,"3,541,201",46,"67,773",772,793,"3,608,974"
KS,Police Protection - Other,351,"2,065,822",17,"31,368",358,368,"2,097,190"
KS,Fire Protection Total,0,0,0,0,0,0,0
KS,Fire Protection - Firefighters,0,0,0,0,0,0,0
KS,Fire Protection - Other,0,0,0,0,0,0,0
KS,Corrections,"3,208","12,761,938",37,"43,865","3,226","3,245","12,805,803"
KS,Highways,"2,452","9,725,076",84,"105,872","2,484","2,536","9,830,948"
KS,Air Transportation,0,0,0,0,0,0,0
KS,Sea and Inland Port Facilities,0,0,0,0,0,0,0
KS,Public Welfare,"2,436","8,455,962",41,"59,698","2,455","2,477","8,515,660"
KS,Health,"1,390","5,734,566",26,"52,833","1,402","1,416","5,787,399"
KS,Hospitals,"11,098","60,801,360","2,541","7,488,599","12,372","13,639","68,289,959"
KS,Social Insurance Administration,56,"207,468",1,808,56,57,"208,276"
KS,Solid Waste Management,0,0,0,0,0,0,0
KS,Sewerage,0,0,0,0,0,0,0
KS,Parks and Recreation,563,"2,022,750",0,0,563,563,"2,022,750"
KS,Housing and Community Development,0,0,0,0,0,0,0
KS,Natural Resources,746,"3,471,940",70,"55,365",774,816,"3,527,305"
KS,Water Supply,0,0,0,0,0,0,0
KS,Electric Power,0,0,0,0,0,0,0
KS,Gas Supply,0,0,0,0,0,0,0
KS,Transit,0,0,0,0,0,0,0
KS,Education Total,"20,518","118,230,612","15,584","14,260,586","24,959","36,102","132,491,198"
KS,Education - Elementary and Secondary Total,0,0,0,0,0,0,0
KS,Education - Elementary and Secondary Instructional,0,0,0,0,0,0,0
KS,Education - Elementary and Secondary Other,0,0,0,0,0,0,0
KS,Education - Higher Education Total,"20,019","115,794,763","15,513","14,181,067","24,438","35,532","129,975,830"
KS,Education - Higher Education Instructional,"7,614","58,370,530","4,353","7,458,832","9,159","11,967","65,829,362"
KS,Education - Higher Education Other,"12,405","57,424,233","11,160","6,722,235","15,279","23,565","64,146,468"
KS,Education - Other,499,"2,435,849",71,"79,519",521,570,"2,515,368"
KS,Libraries,0,0,0,0,0,0,0
KS,State liquor stores,0,0,0,0,0,0,0
KS,All other and unallocable,"2,017","10,017,841",223,"387,833","2,089","2,240","10,405,674"
KY,Total - All Government Employment Functions,"70,361","349,185,844","23,949","29,540,871","80,834","94,310","378,726,715"
KY,Financial Administration,"2,073","8,529,920",38,"31,807","2,082","2,111","8,561,727"
KY,Other Government Administration,"1,008","4,382,493",159,"234,851","1,094","1,167","4,617,344"
KY,Judicial and Legal,"4,752","19,357,067",189,"175,124","4,862","4,941","19,532,191"
KY,Police Protection Total,"2,131","9,263,816",10,"11,395","2,135","2,141","9,275,211"
KY,Police Protection - Persons with Power of Arrest,"1,047","4,524,710",5,"2,257","1,048","1,052","4,526,967"
KY,Police Protection - Other,"1,084","4,739,106",5,"9,138","1,087","1,089","4,748,244"
KY,Fire Protection Total,0,0,0,0,0,0,0
KY,Fire Protection - Firefighters,0,0,0,0,0,0,0
KY,Fire Protection - Other,0,0,0,0,0,0,0
KY,Corrections,"3,927","13,902,157",29,"41,223","3,940","3,956","13,943,380"
KY,Highways,"3,909","15,295,259",17,"32,706","3,917","3,926","15,327,965"
KY,Air Transportation,26,"111,048",0,0,26,26,"111,048"
KY,Sea and Inland Port Facilities,0,0,0,0,0,0,0
KY,Public Welfare,"6,833","22,892,887",27,"28,457","6,845","6,860","22,921,344"
KY,Health,"3,564","17,681,934",84,"180,402","3,588","3,648","17,862,336"
KY,Hospitals,"7,941","41,000,860",925,"2,449,350","8,357","8,866","43,450,210"
KY,Social Insurance Administration,567,"2,160,341",7,"11,865",570,574,"2,172,206"
KY,Solid Waste Management,0,0,0,0,0,0,0
KY,Sewerage,0,0,0,0,0,0,0
KY,Parks and Recreation,776,"2,343,591",7,"5,273",779,783,"2,348,864"
KY,Housing and Community Development,0,0,0,0,0,0,0
KY,Natural Resources,"1,835","7,803,399",386,"301,783","1,990","2,221","8,105,182"
KY,Water Supply,0,0,0,0,0,0,0
KY,Electric Power,0,0,0,0,0,0,0
KY,Gas Supply,0,0,0,0,0,0,0
KY,Transit,0,0,0,0,0,0,0
KY,Education Total,"28,710","175,357,571","21,931","25,946,855","38,325","50,641","201,304,426"
KY,Education - Elementary and Secondary Total,0,0,0,0,0,0,0
KY,Education - Elementary and Secondary Instructional,0,0,0,0,0,0,0
KY,Education - Elementary and Secondary Other,0,0,0,0,0,0,0
KY,Education - Higher Education Total,"26,671","166,460,564","21,593","25,649,788","36,213","48,264","192,110,352"
KY,Education - Higher Education Instructional,"9,178","85,459,374","6,398","11,718,694","11,819","15,576","97,178,068"
KY,Education - Higher Education Other,"17,493","81,001,190","15,195","13,931,094","24,394","32,688","94,932,284"
KY,Education - Other,"2,039","8,897,007",338,"297,067","2,112","2,377","9,194,074"
KY,Libraries,0,0,0,0,0,0,0
KY,State liquor stores,0,0,0,0,0,0,0
KY,All other and unallocable,"2,309","9,103,501",140,"89,780","2,324","2,449","9,193,281"
LA,Total - All Government Employment Functions,"75,485","351,445,844","22,629","21,302,645","83,665","98,114","372,748,489"
LA,Financial Administration,"2,799","15,041,234",271,"432,440","2,939","3,070","15,473,674"
LA,Other Government Administration,"1,643","8,718,060",629,"1,072,813","1,957","2,272","9,790,873"
LA,Judicial and Legal,"1,850","9,388,440",63,"73,609","1,869","1,913","9,462,049"
LA,Police Protection Total,"1,738","12,131,633",133,"422,969","1,826","1,871","12,554,602"
LA,Police Protection - Persons with Power of Arrest,815,"6,104,551",22,"54,071",829,837,"6,158,622"
LA,Police Protection - Other,923,"6,027,082",111,"368,898",997,"1,034","6,395,980"
LA,Fire Protection Total,0,0,0,0,0,0,0
LA,Fire Protection - Firefighters,0,0,0,0,0,0,0
LA,Fire Protection - Other,0,0,0,0,0,0,0
LA,Corrections,"5,719","25,708,380",190,"298,209","5,827","5,909","26,006,589"
LA,Highways,"4,270","19,326,345",34,"36,671","4,285","4,304","19,363,016"
LA,Air Transportation,0,0,0,0,0,0,0
LA,Sea and Inland Port Facilities,260,"1,604,164",14,"29,407",264,274,"1,633,571"
LA,Public Welfare,"5,394","22,264,178",221,"297,531","5,490","5,615","22,561,709"
LA,Health,"3,722","20,044,663",247,"535,202","3,826","3,969","20,579,865"
LA,Hospitals,"9,852","45,479,502","1,081","1,888,764","10,515","10,933","47,368,266"
LA,Social Insurance Administration,853,"4,004,195",71,"114,483",886,924,"4,118,678"
LA,Solid Waste Management,0,0,0,0,0,0,0
LA,Sewerage,0,0,0,0,0,0,0
LA,Parks and Recreation,869,"3,743,297",246,"270,933","1,003","1,115","4,014,230"
LA,Housing and Community Development,0,0,0,0,0,0,0
LA,Natural Resources,"2,903","14,377,883",370,"267,883","3,059","3,273","14,645,766"
LA,Water Supply,0,0,0,0,0,0,0
LA,Electric Power,0,0,0,0,0,0,0
LA,Gas Supply,0,0,0,0,0,0,0
LA,Transit,0,0,0,0,0,0,0
LA,Education Total,"31,228","137,424,777","18,891","15,387,730","37,480","50,119","152,812,507"
LA,Education - Elementary and Secondary Total,93,"502,343",2,"7,116",94,95,"509,459"
LA,Education - Elementary and Secondary Instructional,93,"502,343",2,"7,116",94,95,"509,459"
LA,Education - Elementary and Secondary Other,0,0,0,0,0,0,0
LA,Education - Higher Education Total,"28,628","124,834,028","18,037","14,315,911","34,598","46,665","139,149,939"
LA,Education - Higher Education Instructional,"7,442","59,733,017","5,216","8,320,425","9,493","12,658","68,053,442"
LA,Education - Higher Education Other,"21,186","65,101,011","12,821","5,995,486","25,105","34,007","71,096,497"
LA,Education - Other,"2,507","12,088,406",852,"1,064,703","2,788","3,359","13,153,109"
LA,Libraries,0,0,0,0,0,0,0
LA,State liquor stores,0,0,0,0,0,0,0
LA,All other and unallocable,"2,385","12,189,093",168,"174,001","2,439","2,553","12,363,094"
ME,Total - All Government Employment Functions,"17,566","88,035,378","9,040","9,081,431","20,695","26,606","97,116,809"
ME,Financial Administration,"1,375","7,251,152",315,"394,957","1,615","1,690","7,646,109"
ME,Other Government Administration,301,"1,765,578",198,"568,099",435,499,"2,333,677"
ME,Judicial and Legal,765,"4,299,690",148,"191,702",848,913,"4,491,392"
ME,Police Protection Total,512,"3,313,893",4,"8,895",515,516,"3,322,788"
ME,Police Protection - Persons with Power of Arrest,325,"2,394,929",0,0,325,325,"2,394,929"
ME,Police Protection - Other,187,"918,964",4,"8,895",190,191,"927,859"
ME,Fire Protection Total,0,0,0,0,0,0,0
ME,Fire Protection - Firefighters,0,0,0,0,0,0,0
ME,Fire Protection - Other,0,0,0,0,0,0,0
ME,Corrections,"1,098","5,814,021",174,"224,113","1,211","1,272","6,038,134"
ME,Highways,"1,997","9,383,497",64,"135,489","2,032","2,061","9,518,986"
ME,Air Transportation,0,0,0,0,0,0,0
ME,Sea and Inland Port Facilities,69,"310,594",22,"52,901",86,91,"363,495"
ME,Public Welfare,"2,158","9,003,511",34,"65,950","2,177","2,192","9,069,461"
ME,Health,867,"4,382,339",92,"132,689",924,959,"4,515,028"
ME,Hospitals,469,"2,492,842",148,"181,323",553,617,"2,674,165"
